,Semester,Days,S1,S2,Pair,Return,Converged
0,0,33,JCI,1436513D,JCI-1436513D,1.0000339721296883,True
1,0,13,JCI,1436513D,JCI-1436513D,1.000067053695677,True
2,0,28,JCI,1436513D,JCI-1436513D,1.0000880773032392,True
3,0,9,JCI,1436513D,JCI-1436513D,1.0000487634419453,True
4,0,17,JCI,1436513D,JCI-1436513D,1.0000517140747271,True
5,0,2,JCI,1436513D,JCI-1436513D,1.0000496473936427,True
6,0,4,JCI,1436513D,JCI-1436513D,1.0000530726014745,True
7,0,2,JCI,1436513D,JCI-1436513D,1.0000530720456642,True
8,0,8,JCI,1436513D,JCI-1436513D,1.0000303561700472,True
9,0,10,PEG,0961514D,PEG-0961514D,1.0277667832540782,True
10,0,15,PEG,0961514D,PEG-0961514D,1.0124723024982716,True
11,0,6,PEG,0961514D,PEG-0961514D,1.0190905987796226,True
12,0,34,PEG,0961514D,PEG-0961514D,0.9900946246279267,False
13,0,12,45200Q,CNP,45200Q-CNP,1.0214987573613943,True
14,0,37,45200Q,CNP,45200Q-CNP,1.018000904985745,True
15,0,15,CNP,SO,CNP-SO,1.0221179465833494,True
16,0,4,CNP,SO,CNP-SO,1.0171369580179683,True
17,0,16,CNP,SO,CNP-SO,1.024648462021603,True
18,0,25,CNP,SO,CNP-SO,1.01699286958196,True
19,0,3,CNP,SO,CNP-SO,1.019876736996286,True
20,0,6,CNP,SO,CNP-SO,1.0202179222289454,True
21,0,4,CNP,SO,CNP-SO,1.0250250288628284,True
22,0,6,CNP,SO,CNP-SO,1.000603274861431,False
23,0,34,45200Q,SO,45200Q-SO,1.0290592952836626,True
24,0,5,45200Q,SO,45200Q-SO,1.029974670247395,True
25,0,2,45200Q,SO,45200Q-SO,1.018558003018284,True
26,0,4,45200Q,SO,45200Q-SO,1.026997763078728,True
27,0,7,45200Q,SO,45200Q-SO,1.0195238776964461,True
28,0,7,45200Q,SO,45200Q-SO,0.9780474309123903,False
29,0,18,AEP,CEG,AEP-CEG,1.0305631537204336,True
30,0,17,AEP,CEG,AEP-CEG,1.0249149919425156,True
31,0,14,AEP,CEG,AEP-CEG,1.0233357722728376,True
32,0,36,AEP,CEG,AEP-CEG,1.0340621016543792,True
33,0,28,AEP,CEG,AEP-CEG,1.0218612723935234,True
34,0,89,PCG,SO,PCG-SO,1.037764335584282,True
35,0,45,D,TXU,D-TXU,1.0716195606298011,True
36,0,29,D,TXU,D-TXU,0.95,False
37,0,10,ED,PEG,ED-PEG,1.0245400095974455,True
38,0,6,ED,PEG,ED-PEG,1.0294678431745534,True
39,0,3,ED,PEG,ED-PEG,1.0246459103553531,True
40,0,21,ED,PEG,ED-PEG,1.031393280565052,True
41,0,24,ED,PEG,ED-PEG,0.9719109641807114,False
42,0,11,ED,0961514D,ED-0961514D,1.0173608354768953,True
43,0,4,ED,0961514D,ED-0961514D,1.0253786397207891,True
44,0,8,ED,0961514D,ED-0961514D,1.022655380398201,False
45,0,4,45200Q,PCG,45200Q-PCG,1.0188501792616769,True
46,0,19,45200Q,PCG,45200Q-PCG,1.0210874964118304,True
47,0,31,45200Q,PCG,45200Q-PCG,1.020900930713945,True
48,0,24,45200Q,PCG,45200Q-PCG,0.9793063137071719,False
49,0,6,KO,BMY,KO-BMY,1.0272803752110968,True
50,0,37,KO,BMY,KO-BMY,0.95,False
51,0,4,EIX,PPW,EIX-PPW,1.029380386200024,True
52,0,11,EIX,PPW,EIX-PPW,0.95,False
53,0,32,EIX,PPW,EIX-PPW,0.95,False
54,0,57,USW,PPW,USW-PPW,0.95,False
55,0,103,AEP,NEE,AEP-NEE,1.008610814865715,False
56,0,18,PPW,PEG,PPW-PEG,1.0406477574545607,True
57,0,8,PPW,PEG,PPW-PEG,1.028226188889795,True
58,0,4,PPW,PEG,PPW-PEG,1.031828894901667,True
59,0,5,PPW,PEG,PPW-PEG,1.024827420189736,True
60,0,4,PPW,PEG,PPW-PEG,1.0254224097929672,True
61,0,48,CNP,PCG,CNP-PCG,0.95,False
62,0,4,CNP,PCG,CNP-PCG,0.9830744867010163,False
63,0,17,PPW,0961514D,PPW-0961514D,1.0286323762865055,True
64,0,9,PPW,0961514D,PPW-0961514D,1.0205410951925895,True
65,0,4,CEG,NEE,CEG-NEE,1.0433861593580127,True
66,0,7,CEG,NEE,CEG-NEE,1.0171062209391886,False
67,0,7,NMK,MMM,NMK-MMM,1.0388982858050053,True
68,0,2,NMK,MMM,NMK-MMM,0.95,False
69,1,6,JCI,1436513D,JCI-1436513D,1.0000786378508644,True
70,1,32,JCI,1436513D,JCI-1436513D,1.0000616724447267,True
71,1,15,JCI,1436513D,JCI-1436513D,1.000032219174004,True
72,1,63,JCI,1436513D,JCI-1436513D,1.000035465152786,True
73,1,7,JCI,1436513D,JCI-1436513D,0.9999536509536028,False
74,1,14,EIX,NEE,EIX-NEE,0.95,False
75,1,1,EIX,NEE,EIX-NEE,0.95,False
76,1,5,CEG,NEE,CEG-NEE,1.0207794972501811,True
77,1,2,CEG,NEE,CEG-NEE,1.0185252305834318,True
78,1,2,CEG,NEE,CEG-NEE,1.0194295952967976,True
79,1,17,CEG,NEE,CEG-NEE,1.0266101966863068,True
80,1,47,CEG,NEE,CEG-NEE,1.0364685624452616,True
81,1,2,CEG,NEE,CEG-NEE,1.020366247497053,True
82,1,2,45200Q,D,45200Q-D,1.0145333315078247,True
83,1,10,45200Q,D,45200Q-D,1.0154078363796462,True
84,1,13,45200Q,D,45200Q-D,1.0295603351155869,True
85,1,4,45200Q,D,45200Q-D,1.028788995911506,True
86,1,5,45200Q,D,45200Q-D,1.033005534117734,True
87,1,3,45200Q,D,45200Q-D,1.0223404820215793,True
88,1,4,45200Q,D,45200Q-D,1.020531799566754,True
89,1,14,45200Q,D,45200Q-D,1.0132881715010211,True
90,1,4,45200Q,D,45200Q-D,1.015568296359257,True
91,1,5,45200Q,D,45200Q-D,1.007537718447571,False
92,1,29,45200Q,DTE,45200Q-DTE,0.95,False
93,1,15,45200Q,DTE,45200Q-DTE,0.95,False
94,1,3,D,DTE,D-DTE,1.0225485629516873,True
95,1,54,D,DTE,D-DTE,1.0184234396957084,True
96,1,16,D,DTE,D-DTE,0.95,False
97,1,15,PEG,0961514D,PEG-0961514D,0.95,False
98,1,35,CNP,TXU,CNP-TXU,1.017760864105916,True
99,1,12,CNP,TXU,CNP-TXU,0.95,False
100,1,46,EIX,CEG,EIX-CEG,1.0269105562196281,True
101,1,16,EIX,CEG,EIX-CEG,1.0218779991299585,True
102,1,19,EIX,CEG,EIX-CEG,1.0280713778025623,True
103,1,1,EIX,CEG,EIX-CEG,1.0280713778025623,False
104,1,12,PPW,0961514D,PPW-0961514D,0.95,False
105,1,3,PPW,0961514D,PPW-0961514D,0.9862238210581822,False
106,1,6,D,PCG,D-PCG,1.0278595062625697,True
107,1,7,D,PCG,D-PCG,1.0153256829484831,True
108,1,2,D,PCG,D-PCG,1.0227100177434085,True
109,1,4,D,PCG,D-PCG,1.0360023570693646,True
110,1,90,D,PCG,D-PCG,0.95,False
111,1,3,SO,DTE,SO-DTE,1.032858239799653,True
112,1,90,SO,DTE,SO-DTE,0.95,False
113,1,6,45200Q,AEP,45200Q-AEP,1.0204730676965739,True
114,1,13,45200Q,AEP,45200Q-AEP,1.0176302664532244,True
115,1,6,45200Q,AEP,45200Q-AEP,1.0145139913500207,True
116,1,4,45200Q,AEP,45200Q-AEP,1.020483080184439,True
117,1,36,45200Q,AEP,45200Q-AEP,0.95,False
118,1,2,PPW,TXU,PPW-TXU,1.0252641320684786,True
119,1,23,PPW,TXU,PPW-TXU,0.95,False
120,1,51,PPW,TXU,PPW-TXU,0.9705466300245558,False
121,1,2,D,NEE,D-NEE,1.0171932687756382,True
122,1,7,D,NEE,D-NEE,1.015813756306638,True
123,1,2,D,NEE,D-NEE,1.022480024585126,True
124,1,2,D,NEE,D-NEE,1.0197034378315164,True
125,1,12,D,NEE,D-NEE,0.99373641533683,False
126,1,3,PPW,PEG,PPW-PEG,1.0307466232264177,True
127,1,4,PPW,PEG,PPW-PEG,1.0220428445233545,True
128,1,15,PPW,PEG,PPW-PEG,1.0232599330165277,True
129,1,3,PPW,PEG,PPW-PEG,1.0244665339526813,True
130,1,3,PPW,PEG,PPW-PEG,1.025343101947135,True
131,1,15,0961514D,TXU,0961514D-TXU,1.0309110730168314,True
132,1,34,0961514D,TXU,0961514D-TXU,0.95,False
133,1,12,0961514D,TXU,0961514D-TXU,1.0214783100193185,True
134,1,5,AEP,NEE,AEP-NEE,1.027770590330588,True
135,1,9,AEP,NEE,AEP-NEE,1.0239061930188242,True
136,1,4,XEL,PCG,XEL-PCG,1.039231958747183,True
137,1,12,XEL,PCG,XEL-PCG,1.0282359527716525,True
138,1,43,XEL,PCG,XEL-PCG,0.95,False
139,1,43,45200Q,PCG,45200Q-PCG,1.0188318367581066,True
140,1,9,45200Q,PCG,45200Q-PCG,1.0246277818620433,True
141,1,4,45200Q,PCG,45200Q-PCG,1.0233734303130206,True
142,1,18,45200Q,PCG,45200Q-PCG,1.0364380730698473,True
143,1,15,45200Q,PCG,45200Q-PCG,1.027637489191126,True
144,2,3,JCI,1436513D,JCI-1436513D,1.0000724187309529,True
145,2,2,JCI,1436513D,JCI-1436513D,1.0000649953668557,True
146,2,2,JCI,1436513D,JCI-1436513D,1.0000502244192881,True
147,2,2,JCI,1436513D,JCI-1436513D,1.0000836334106096,True
148,2,3,JCI,1436513D,JCI-1436513D,1.0000359944998127,True
149,2,2,JCI,1436513D,JCI-1436513D,1.0000290025927048,True
150,2,2,JCI,1436513D,JCI-1436513D,1.000031882020646,True
151,2,2,JCI,1436513D,JCI-1436513D,1.0000510805622753,True
152,2,2,JCI,1436513D,JCI-1436513D,1.0000341439329694,True
153,2,3,JCI,1436513D,JCI-1436513D,1.0000490757248175,True
154,2,2,JCI,1436513D,JCI-1436513D,1.0000354358552936,True
155,2,9,JCI,1436513D,JCI-1436513D,1.000050387145247,True
156,2,2,JCI,1436513D,JCI-1436513D,1.0000459263569839,True
157,2,2,JCI,1436513D,JCI-1436513D,1.0000304166746086,True
158,2,2,JCI,1436513D,JCI-1436513D,1.0000150613689591,True
159,2,2,JCI,1436513D,JCI-1436513D,1.0000468222571,True
160,2,4,JCI,1436513D,JCI-1436513D,1.0000469152395184,True
161,2,4,JCI,1436513D,JCI-1436513D,1.0000516853295354,True
162,2,4,JCI,1436513D,JCI-1436513D,1.000031276665597,True
163,2,5,AEP,NEE,AEP-NEE,1.0277912067532593,True
164,2,27,AEP,NEE,AEP-NEE,1.0083019410351672,True
165,2,14,AEP,NEE,AEP-NEE,1.0198656422914472,True
166,2,4,AEP,NEE,AEP-NEE,1.0151340390936856,True
167,2,16,AEP,NEE,AEP-NEE,1.0282254630845424,True
168,2,38,AEP,NEE,AEP-NEE,1.0153961981795134,False
169,2,27,3054Q,210967Q,3054Q-210967Q,1.026110468860437,True
170,2,6,3054Q,210967Q,3054Q-210967Q,1.021398632167979,True
171,2,19,3054Q,210967Q,3054Q-210967Q,1.0145953463434805,True
172,2,5,3054Q,210967Q,3054Q-210967Q,1.0146861961851734,True
173,2,13,3054Q,210967Q,3054Q-210967Q,0.983313278616587,False
174,2,7,USW,BLS,USW-BLS,1.0157204350199427,True
175,2,3,USW,BLS,USW-BLS,1.024835107805326,True
176,2,17,USW,BLS,USW-BLS,1.0255495648034219,True
177,2,8,USW,BLS,USW-BLS,1.0150809698113379,True
178,2,8,USW,BLS,USW-BLS,1.015020732443394,True
179,2,5,USW,BLS,USW-BLS,1.031525863608941,True
180,2,13,USW,BLS,USW-BLS,1.0179729058363483,True
181,2,11,USW,BLS,USW-BLS,1.026739726456546,True
182,2,3,USW,BLS,USW-BLS,1.0236107235600813,True
183,2,7,BLS,693365Q,BLS-693365Q,0.95,False
184,2,3,BLS,693365Q,BLS-693365Q,1.0230261584550642,True
185,2,50,USW,693365Q,USW-693365Q,1.047335351471336,True
186,2,2,USW,693365Q,USW-693365Q,1.0323538063919648,True
187,2,22,USW,693365Q,USW-693365Q,1.0443635470103994,True
188,2,15,USW,693365Q,USW-693365Q,1.028045179203717,True
189,2,5,BLS,3054Q,BLS-3054Q,1.0320829351021998,True
190,2,19,BLS,3054Q,BLS-3054Q,1.0506180945271828,True
191,2,5,BLS,3054Q,BLS-3054Q,1.0131135386491452,True
192,2,20,BLS,3054Q,BLS-3054Q,1.031037182454719,True
193,2,4,BLS,3054Q,BLS-3054Q,1.0202890400505635,True
194,2,14,BLS,3054Q,BLS-3054Q,0.95,False
195,2,51,NEE,TXU,NEE-TXU,1.009941026149142,True
196,2,41,NEE,TXU,NEE-TXU,0.9805606886558387,False
197,2,13,45200Q,DUK,45200Q-DUK,1.0370578344116894,True
198,2,7,45200Q,DUK,45200Q-DUK,1.021376899446145,True
199,2,5,45200Q,DUK,45200Q-DUK,1.017917157871535,True
200,2,3,45200Q,DUK,45200Q-DUK,1.0350735725476612,True
201,2,79,XEL,ETR,XEL-ETR,0.95,False
202,2,5,BLS,210967Q,BLS-210967Q,1.0403186395208328,True
203,2,3,BLS,210967Q,BLS-210967Q,1.0333359042405088,True
204,2,40,BLS,210967Q,BLS-210967Q,0.95,False
205,2,36,45200Q,D,45200Q-D,1.045919485292613,True
206,2,53,45200Q,D,45200Q-D,1.0180725971862044,True
207,2,5,45200Q,D,45200Q-D,1.0185554490773396,True
208,2,6,45200Q,D,45200Q-D,1.0083223648842756,False
209,2,8,300583Q,2500Q,300583Q-2500Q,1.023810795310497,True
210,2,8,300583Q,2500Q,300583Q-2500Q,1.0418189755282725,True
211,2,1,300583Q,2500Q,300583Q-2500Q,1.0418189755282725,False
212,2,31,300583Q,8375930Q,300583Q-8375930Q,0.95,False
213,2,6,300583Q,8375930Q,300583Q-8375930Q,1.0371168488503628,True
214,2,25,300583Q,8375930Q,300583Q-8375930Q,1.032564127811986,True
215,2,4,300583Q,8375930Q,300583Q-8375930Q,1.0395942328960759,True
216,2,7,300583Q,8375930Q,300583Q-8375930Q,1.0250972141548884,True
217,2,16,300583Q,8375930Q,300583Q-8375930Q,1.0367980792996083,True
218,2,4,300583Q,8375930Q,300583Q-8375930Q,1.0033293525876452,False
219,2,7,1005945D,CEG,1005945D-CEG,1.0193726368152867,True
220,2,86,1005945D,CEG,1005945D-CEG,0.95,False
221,2,2,DUK,CNP,DUK-CNP,1.0194654327991455,True
222,2,22,DUK,CNP,DUK-CNP,1.0170566878036138,True
223,2,10,DUK,CNP,DUK-CNP,1.020366870911465,True
224,2,10,D,NEE,D-NEE,1.0228655122954173,True
225,2,4,D,NEE,D-NEE,1.0235714700589262,True
226,2,26,D,NEE,D-NEE,1.0197806311369841,True
227,2,5,D,NEE,D-NEE,1.0196049769235722,True
228,2,43,D,NEE,D-NEE,0.9897394567031751,False
229,2,16,PPW,PEG,PPW-PEG,0.95,False
230,2,21,XOM,210967Q,XOM-210967Q,1.0270024896391903,True
231,2,30,XOM,210967Q,XOM-210967Q,1.0342033345967327,True
232,2,8,XOM,210967Q,XOM-210967Q,0.95,False
233,2,79,AEP,TXU,AEP-TXU,0.95,False
234,3,23,JCI,1436513D,JCI-1436513D,1.0000264531221588,True
235,3,8,JCI,1436513D,JCI-1436513D,1.000037608122989,True
236,3,12,JCI,1436513D,JCI-1436513D,1.0000212590116202,True
237,3,3,JCI,1436513D,JCI-1436513D,1.0000528801745152,True
238,3,2,JCI,1436513D,JCI-1436513D,1.0000263766634563,True
239,3,33,JCI,1436513D,JCI-1436513D,1.000026372101807,True
240,3,2,JCI,1436513D,JCI-1436513D,1.0000448925235228,True
241,3,9,JCI,1436513D,JCI-1436513D,1.0000487664153366,True
242,3,3,JCI,1436513D,JCI-1436513D,1.0000496889407868,True
243,3,3,JCI,1436513D,JCI-1436513D,1.0000289431281861,True
244,3,10,JCI,1436513D,JCI-1436513D,1.0000215884116201,True
245,3,2,JCI,1436513D,JCI-1436513D,1.0000222044617333,True
246,3,1,JCI,1436513D,JCI-1436513D,1.0000222044617333,False
247,3,9,XEL,TXU,XEL-TXU,1.0202024594145083,True
248,3,29,XEL,TXU,XEL-TXU,1.027328807423356,True
249,3,32,XEL,TXU,XEL-TXU,0.95,False
250,3,4,XEL,NEE,XEL-NEE,1.0210884904627482,True
251,3,42,XEL,NEE,XEL-NEE,1.0138398607071508,True
252,3,4,XEL,NEE,XEL-NEE,1.0189711359563618,True
253,3,4,XEL,NEE,XEL-NEE,1.0141269496459848,True
254,3,2,D,DUK,D-DUK,1.0172405966571945,True
255,3,21,D,DUK,D-DUK,1.0139618703632276,True
256,3,8,D,DUK,D-DUK,1.0167197278693105,True
257,3,30,D,DUK,D-DUK,1.0135447167706535,True
258,3,30,D,DUK,D-DUK,1.0145661021567096,True
259,3,3,D,DUK,D-DUK,1.022389621112843,True
260,3,7,D,DUK,D-DUK,0.9894608020569944,False
261,3,47,CEG,NEE,CEG-NEE,0.95,False
262,3,7,USW,BLS,USW-BLS,1.0257992640619353,True
263,3,11,USW,BLS,USW-BLS,1.0302192339262441,True
264,3,2,USW,BLS,USW-BLS,1.0165647167461118,True
265,3,30,USW,BLS,USW-BLS,0.95,False
266,3,5,USW,571300Q,USW-571300Q,1.0214085737702712,True
267,3,3,USW,571300Q,USW-571300Q,1.022865243130441,True
268,3,2,USW,571300Q,USW-571300Q,1.036498808753055,True
269,3,10,USW,571300Q,USW-571300Q,1.0295794887729606,True
270,3,25,USW,571300Q,USW-571300Q,0.95,False
271,3,109,XEL,CEG,XEL-CEG,0.95,False
272,3,16,D,CNP,D-CNP,1.0358417722605282,True
273,3,51,D,CNP,D-CNP,0.95,False
274,3,25,1005945D,ETR,1005945D-ETR,1.033699730615233,True
275,3,2,1005945D,ETR,1005945D-ETR,1.0170822422761958,True
276,3,4,1005945D,ETR,1005945D-ETR,1.020573754006148,True
277,3,5,1005945D,ETR,1005945D-ETR,1.030203407305515,True
278,3,4,1005945D,ETR,1005945D-ETR,1.0256588362461279,True
279,3,4,1005945D,ETR,1005945D-ETR,1.0184903864168802,True
280,3,4,CEG,TXU,CEG-TXU,1.0209606892779954,True
281,3,3,CEG,TXU,CEG-TXU,1.021780368226754,True
282,3,16,CEG,TXU,CEG-TXU,1.0177417556999504,True
283,3,21,CEG,TXU,CEG-TXU,1.042351183359091,True
284,3,46,NEE,TXU,NEE-TXU,1.0217769727162398,True
285,3,19,NEE,TXU,NEE-TXU,0.95,False
286,3,9,210967Q,TXU,210967Q-TXU,1.0222701624074977,True
287,3,4,210967Q,TXU,210967Q-TXU,1.0315568129440948,True
288,3,11,210967Q,TXU,210967Q-TXU,0.95,False
289,3,27,DUK,CNP,DUK-CNP,1.016349403896259,True
290,3,10,DUK,CNP,DUK-CNP,1.0184565403244183,True
291,3,52,DUK,CNP,DUK-CNP,0.95,False
292,3,5,ETR,1719Q,ETR-1719Q,1.038434992418758,True
293,3,8,ETR,1719Q,ETR-1719Q,0.95,False
294,3,14,MMM,D,MMM-D,1.0441791225835138,True
295,3,36,MMM,D,MMM-D,1.0179561542561313,True
296,3,5,MMM,D,MMM-D,1.0453339259778436,True
297,3,5,MMM,D,MMM-D,1.0279706353700135,True
298,3,6,MMM,D,MMM-D,1.0814119392897128,True
299,3,14,MMM,D,MMM-D,0.9597723466521448,False
300,3,16,AEP,NEE,AEP-NEE,1.0151224824331189,True
301,3,4,AEP,NEE,AEP-NEE,1.017959079662797,True
302,3,20,AEP,NEE,AEP-NEE,0.95,False
303,3,20,AEP,NEE,AEP-NEE,0.9543632036351639,False
304,3,14,USW,VZ,USW-VZ,0.95,False
305,3,11,USW,VZ,USW-VZ,1.032563536616746,True
306,3,7,USW,VZ,USW-VZ,1.0273895007375766,True
307,3,4,USW,VZ,USW-VZ,1.0026446307922847,False
308,3,23,EIX,UEP,EIX-UEP,1.0262079409194844,True
309,3,3,EIX,UEP,EIX-UEP,1.0200322572114078,True
310,3,2,EIX,UEP,EIX-UEP,1.0219823403081254,True
311,3,3,EIX,UEP,EIX-UEP,1.0237704932078213,True
312,3,1,EIX,UEP,EIX-UEP,1.0237704932078213,False
313,4,62,JCI,1436513D,JCI-1436513D,1.0000454765027456,True
314,4,4,JCI,1436513D,JCI-1436513D,1.0000171072158277,True
315,4,8,JCI,1436513D,JCI-1436513D,1.000032708067888,True
316,4,21,JCI,1436513D,JCI-1436513D,1.0000467111259639,True
317,4,4,JCI,1436513D,JCI-1436513D,1.0000475650733385,True
318,4,27,JCI,1436513D,JCI-1436513D,0.9999936761085368,False
319,4,25,D,DUK,D-DUK,1.018898788221825,True
320,4,36,D,DUK,D-DUK,1.019197174891589,True
321,4,10,D,DUK,D-DUK,1.0121498974381786,True
322,4,5,D,DUK,D-DUK,1.014272964459591,True
323,4,7,D,DUK,D-DUK,1.0147380704977131,False
324,4,2,45200Q,CEG,45200Q-CEG,1.021019163069948,True
325,4,2,45200Q,CEG,45200Q-CEG,1.017092660327345,True
326,4,20,45200Q,CEG,45200Q-CEG,1.0149750564202398,True
327,4,57,45200Q,CEG,45200Q-CEG,0.95,False
328,4,75,45200Q,AEP,45200Q-AEP,0.95,False
329,4,23,AEP,D,AEP-D,1.0206494005927556,True
330,4,67,AEP,D,AEP-D,1.0180919042625138,True
331,4,52,CEG,D,CEG-D,0.95,False
332,4,41,AEP,CEG,AEP-CEG,1.02784084426935,True
333,4,19,AEP,CEG,AEP-CEG,1.015777980960064,True
334,4,61,AEP,CEG,AEP-CEG,0.9911356066180026,False
335,4,57,CEG,DTE,CEG-DTE,0.95,False
336,4,34,CEG,DUK,CEG-DUK,1.0314376196336024,True
337,4,45,CEG,DUK,CEG-DUK,0.95,False
338,4,118,45200Q,DTE,45200Q-DTE,0.95,False
339,4,18,AEP,DUK,AEP-DUK,1.018451972712106,True
340,4,5,AEP,DUK,AEP-DUK,1.0321912659688284,True
341,4,37,AEP,DUK,AEP-DUK,0.9986975173576504,False
342,4,6,NEE,DTE,NEE-DTE,1.0206603243813812,True
343,4,16,NEE,DTE,NEE-DTE,0.95,False
344,4,17,XEL,210967Q,XEL-210967Q,1.0175505371666018,True
345,4,19,XEL,210967Q,XEL-210967Q,1.0221998994112367,True
346,4,3,XEL,210967Q,XEL-210967Q,1.030617238661281,True
347,4,14,XEL,210967Q,XEL-210967Q,1.0257104918398399,True
348,4,9,XEL,210967Q,XEL-210967Q,1.0297978844620743,True
349,4,8,XEL,210967Q,XEL-210967Q,1.001644871807063,False
350,4,10,XEL,DUK,XEL-DUK,0.95,False
351,4,32,EIX,UEP,EIX-UEP,0.95,False
352,4,11,DTE,UEP,DTE-UEP,1.0246159335930283,True
353,4,19,DTE,UEP,DTE-UEP,0.95,False
354,4,20,45200Q,D,45200Q-D,0.95,False
355,4,17,EIX,XOM,EIX-XOM,1.0230908179544693,True
356,4,43,EIX,XOM,EIX-XOM,1.018076851439629,True
357,4,12,EIX,XOM,EIX-XOM,0.95,False
358,4,8,BLS,210967Q,BLS-210967Q,1.0191653331254233,True
359,4,31,BLS,210967Q,BLS-210967Q,0.95,False
360,4,44,45200Q,DUK,45200Q-DUK,0.95,False
361,5,2,JCI,1436513D,JCI-1436513D,1.0000389360532294,True
362,5,2,JCI,1436513D,JCI-1436513D,1.0000366658647193,True
363,5,4,JCI,1436513D,JCI-1436513D,1.0000297561051106,True
364,5,3,JCI,1436513D,JCI-1436513D,1.0000229541626338,True
365,5,2,JCI,1436513D,JCI-1436513D,1.000038912474005,True
366,5,2,JCI,1436513D,JCI-1436513D,1.0000242472633623,True
367,5,4,JCI,1436513D,JCI-1436513D,1.000036524533496,True
368,5,2,JCI,1436513D,JCI-1436513D,1.0000397992577523,True
369,5,2,JCI,1436513D,JCI-1436513D,1.0000270881579962,True
370,5,3,JCI,1436513D,JCI-1436513D,1.0000372627764045,True
371,5,2,JCI,1436513D,JCI-1436513D,1.000023183141697,True
372,5,4,JCI,1436513D,JCI-1436513D,1.0000331013198966,True
373,5,3,JCI,1436513D,JCI-1436513D,1.000015746067662,False
374,5,27,1005945D,XEL,1005945D-XEL,0.95,False
375,5,26,45200Q,PEG,45200Q-PEG,0.95,False
376,5,5,NEE,PCG,NEE-PCG,1.026704863603175,True
377,5,30,NEE,PCG,NEE-PCG,0.95,False
378,5,17,PEG,TXU,PEG-TXU,0.95,False
379,5,3,DUK,SO,DUK-SO,1.0206585231297374,True
380,5,19,DUK,SO,DUK-SO,1.0265156644923585,True
381,5,24,DUK,SO,DUK-SO,1.0324194709871508,True
382,5,3,DUK,SO,DUK-SO,1.0392981973872892,True
383,5,12,AEP,SO,AEP-SO,1.0373525155217511,True
384,5,6,AEP,SO,AEP-SO,1.0197992725984955,True
385,5,62,AEP,SO,AEP-SO,0.95,False
386,5,2,AEP,D,AEP-D,1.0191365161954888,True
387,5,37,AEP,D,AEP-D,0.95,False
388,5,30,45200Q,ED,45200Q-ED,1.041889413689317,True
389,5,6,45200Q,ED,45200Q-ED,0.95,False
390,5,33,D,DUK,D-DUK,1.011071662394259,True
391,5,46,D,DUK,D-DUK,1.022809438863694,True
392,5,7,D,DUK,D-DUK,0.9769883930028812,False
393,5,28,CEG,PEG,CEG-PEG,1.0489819612772135,True
394,5,6,CEG,PEG,CEG-PEG,1.0363663615544771,True
395,5,6,CEG,PEG,CEG-PEG,1.0301529319771263,True
396,5,20,CEG,PEG,CEG-PEG,0.95,False
397,5,33,AEP,DUK,AEP-DUK,1.016576355599557,True
398,5,8,AEP,DUK,AEP-DUK,1.0201348206881298,True
399,5,18,AEP,DUK,AEP-DUK,1.039096911809749,True
400,5,11,AEP,DUK,AEP-DUK,0.95,False
401,5,31,1005945D,DTE,1005945D-DTE,1.0739097681994707,True
402,5,2,1005945D,DTE,1005945D-DTE,1.031536424740308,True
403,5,4,1005945D,DTE,1005945D-DTE,1.0428782984697096,True
404,5,10,1005945D,DTE,1005945D-DTE,1.0372154097826964,True
405,5,2,ED,TXU,ED-TXU,1.036844944896414,True
406,5,17,ED,TXU,ED-TXU,1.0329215455113157,True
407,5,15,ED,TXU,ED-TXU,1.0279512486899944,True
408,5,4,ED,TXU,ED-TXU,1.0292888472471142,True
409,5,5,ED,TXU,ED-TXU,0.95,False
410,5,50,XEL,DTE,XEL-DTE,0.95,False
411,5,3,571300Q,PCG,571300Q-PCG,1.0515728525988468,True
412,5,7,571300Q,PCG,571300Q-PCG,1.030101352629716,True
413,5,5,571300Q,PCG,571300Q-PCG,1.0316750009751205,True
414,5,3,571300Q,PCG,571300Q-PCG,0.95,False
415,5,22,45200Q,TXU,45200Q-TXU,0.95,False
416,5,16,45200Q,TXU,45200Q-TXU,0.95,False
417,5,25,45200Q,TXU,45200Q-TXU,1.0085202222622063,False
418,5,10,DUK,2218Q,DUK-2218Q,0.95,False
419,5,11,DUK,2218Q,DUK-2218Q,0.95,False
420,5,5,XEL,210967Q,XEL-210967Q,1.0593704227593361,True
421,5,35,XEL,210967Q,XEL-210967Q,0.95,False
422,5,24,XEL,210967Q,XEL-210967Q,0.95,False
423,5,9,LDG,VVI,LDG-VVI,1.0291298184766104,True
424,5,5,LDG,VVI,LDG-VVI,0.95,False
425,5,11,LDG,VVI,LDG-VVI,1.0416567733492506,True
426,5,6,LDG,VVI,LDG-VVI,0.95,False
427,6,4,JCI,1436513D,JCI-1436513D,1.0000151254117782,True
428,6,2,JCI,1436513D,JCI-1436513D,1.0000297026758829,True
429,6,2,JCI,1436513D,JCI-1436513D,1.000022373276103,True
430,6,2,JCI,1436513D,JCI-1436513D,1.0000282676560812,True
431,6,4,JCI,1436513D,JCI-1436513D,1.0000263407472838,True
432,6,9,JCI,1436513D,JCI-1436513D,1.000014762036684,True
433,6,2,JCI,1436513D,JCI-1436513D,1.0000220990036226,True
434,6,4,JCI,1436513D,JCI-1436513D,1.0000433405912115,True
